"493","kralv2","Václav","Král","cc3a050b1f95b993ff1fa7ea158f6053","kralv2@logsys.ad12.cz","5"
"495","veselp2","Pavel","Veselý","bc99cde839755ec30c0ce352cda3c5f3","veselp2@logsys.ad12.cz","5"
"496","novakj11","Jiří","Novák","37fbc96cae2ea1787f0cdf22f9872486","novakj11@uit.ad12.cz","1"
"499","cernaj0","Jitka","Černá","12f947ee96b949115e0d41ed257ebad3","cernaj0@telekom.ad12.cz","6"
"500","kucerm2","Michaela","Kučerová","019118e0c42dd529a2089a2d5e178833","kucerm2@sez.ad12.cz","3"
"501","pospib0","Barbora","Pospíšilová","14a1294fc8e032c7cd4706b966d1dc1a","pospib0@uit.ad12.cz","1"
"502","svoboj5","Jana","Svobodová","8cd98b0fca689149706885641a48b175","svoboj5@infrast.ad12.cz","2"
"503","kratov1","Věra","Kratochvílová","af53f280e39914769e16e56f420be706","kratov1@uit.ad12.cz","1"
"506","vaňkoj1","Jana","Vaňková","07c65a149b2110f1a76e80d4fe60d553","vaňkoj1@infrast.ad12.cz","2"
"507","marekm1","Michal","Marek","b4e1b306eacf075a9854f2bb640923b4","marekm1@merici.ad12.cz","4"
"509","kovara0","Antonín","Kovář","42fec3fad43e87474fd1f90cdfcb8e63","kovara0@logsys.ad12.cz","5"
"510","vesele0","Eva","Veselá","b6d5a8f159c1a7f406ffe9a48d43247c","","3"
"511","nemecj4","Jaroslav","Němec","ff42813b0e17e66e2291ab297df97f7d","nemecj4@telekom.ad12.cz","6"
"519","novakj12","Jiří","Novák","75d4396f64086257f1ca8a1d929b3bc5","novakj12@uit.ad12.cz","1"
"521","kovarj1","Josef","Kovář","086e5a4d2b2f021d07abeed1275a7351","kovarj1@infrast.ad12.cz","2"
"522","horakm5","Martin","Horák","90b84915e8cf396d32a741b8a8737473","horakm5@merici.ad12.cz","4"
"525","svobom4","Martin","Svoboda","c98053b10efc2c2157bb54c204ed9d98","svobom4@uit.ad12.cz","1"
"528","cernaj1","Jana","Černá","6c9dd7ea7b7daddce47c8f0bb5401bfa","cernaj1@infrast.ad12.cz","2"
"529","dvoram5","Martin","Dvořák","0d7db74f714f793ee12bd5cfc7b1740d","","3"
"530","marekv2","Václav","Marek","058042b0c5f1f84a761d772b461f7375","marekv2@uit.ad12.cz","1"
"533","dvoraj6","Jana","Dvořáková","0220614dfc191e67351f3478efcceb37","dvoraj6@infrast.ad12.cz","2"
"535","svobov3","Václav","Svoboda","c539feda37cb619201a878c8ab516280","","6"
"537","veselj3","Jaroslav","Veselý","f9596a18a65bfc44e1f2f8f4cf5fe7fe","veselj3@logsys.ad12.cz","5"
"538","novoth0","Helena","Novotná","ea988c96253b65c6abdae5191e3ac3fd","novoth0@merici.ad12.cz","4"
"540","cernyj8","Jan","Černý","4662c6c47a8196eb46438cc1a91cc175","cernyj8@uit.ad12.cz","1"
"541","svobom5","Michal","Svoboda","38d46e9cbf9db6bea32347a7791410b0","svobom5@sez.ad12.cz","3"
"545","novakf0","František","Novák","f29ba4ba9e32ca16ae7b795817c6f380","novakf0@sez.ad12.cz","3"
"546","simekp2","Petr","Šimek","8c23d980ad9e6c75d056532998ba33b6","simekp2@uit.ad12.cz","1"
"549","novakl1","Lucie","Nováková","58b55adaae56b1c382a55c4ec05f6212","novakl1@telekom.ad12.cz","6"
"551","nemecr0","Roman","Němec","f301196ee5c031f650e61a63fd601726","nemecr0@uit.ad12.cz","1"
"553","navram1","Milan","Navrátil","3cc9b176a038cd856d7a32ce891f3a9b","navram1@uit.ad12.cz","1"
"554","dolezi0","Ivana","Doležalová","24e2a3341224be5dbd525c085f4ec540","dolezi0@telekom.ad12.cz","6"
"556","pospim6","Marie","Pospíšilová","630f90edeae0567b7615c1ac3a797562","pospim6@uit.ad12.cz","1"
"557","novakp4","Pavel","Novák","bf31bf28b6ae05d36cc10e629dc0f44b","novakp4@sez.ad12.cz","3"
"559","svoboa1","Antonín","Svoboda","363c284b531ef5d758b463a592f05269","svoboa1@uit.ad12.cz","1"
"560","cernyv1","Václav","Černý","2ac71731ae5ab2c3eb4179ee35576080","cernyv1@telekom.ad12.cz","6"
"561","kucerf0","František","Kučera","8a151e02fa39695121d11b3ed425fad7","kucerf0@infrast.ad12.cz","2"
"564","dvoraj7","Jana","Dvořáková","7f7ab6cdd470da2ac5d3ac5fee239151","dvoraj7@sez.ad12.cz","3"
"565","ruzicp0","Petra","Růžičková","056d2a92014e54c18c81ea093f9fe469","ruzicp0@uit.ad12.cz","1"
"566","nemcol1","Lenka","Němcová","af9af31a4fcc66b89d396d2782d8033c","nemcol1@uit.ad12.cz","1"
"572","marekj6","Jiří","Marek","ae8aa1bc7529cc202d53c2997a46aae5","marekj6@uit.ad12.cz","1"
"575","pospim7","Michal","Pospíšil","db2215525e9232299063ed2c6f6d8a88","","2"
